filename,Social Media Logo,Social Media Logo Type,Social Media Post Screenshot,Social Media Screenshot Type
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000054-000056.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000057-000058.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000059-000067.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000068-000070.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000071-000075.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000076-000085.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000086.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000087.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000088.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000089-000094.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000095-000097.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000098-000106.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000107-000111.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000112-000114.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000115-000117.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000118-000120.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000121.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000122.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000123-000129.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000130-000133.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000134-000137.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000138-000139.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000140-000143.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000144-000150.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000151-000154.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000155-000156.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000157.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000158.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000159.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000160.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000161.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000162-000166.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000167.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000168-000169.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000170.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000171.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000172.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000173-000178.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000179-000181.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000182.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000183.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000184-000187.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000188-000193.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000194-000214.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000215-000230.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000231.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000232-000244.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000245-000246.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000247-000260.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000261.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000262-000276.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000277-000281.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000282-000283.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000284-000292.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000293.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000294-000307.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000308-000319.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000320.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000321-000330.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000331.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000332-000346.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000347-000362.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000363-000375.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000376-000413.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000414-000426.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000427.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000428-000442.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000443-000449.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000450.jpg,Yes,"Twitter (bird logo), Facebook",No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000451-000457.jpg,Yes,"Twitter (bird logo), Facebook",No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000458-000459.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000460-000463.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000464-000477.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000478-000482.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000483.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000484-000509.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000510-000518.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000519-000523.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000524-000527.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000528-000533.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000534-000540.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000541-000542.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000543-000548.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000549-000576.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000577-000587.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000588-000635.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000636-000666.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000667-000733.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000734-000740.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000741-000744.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000745.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000746-000752.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000753.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000754-000760.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000761.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000762.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000763-000769.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000770-000785.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000786.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000787-000790.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000791.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000792-000796.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000797-000818.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000819.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000820.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000821-000829.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000830-000853.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000854-000863.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000864-000872.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000873-000882.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000883-000884.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000885-000886.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000887-000903.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000904-000913.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000914-000923.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000924-000936.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000937.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000938-000941.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000942.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000943-000957.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000958-000963.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000964-000972.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000973-000977.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000978-000983.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000984-000985.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000986.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000987.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000988-000990.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-000991-001003.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001004-001019.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001020-001088.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001089.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001090-001094.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001095.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001096-001100.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001101-001115.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001116-001117.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001118-001121.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001122-001130.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001131-001137.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001138-001146.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001147-001158.jpg,No,N/A,No,N/A
/home/hjaya002/LLMS/reduced_image_data/FOXNEWS/FOXNEWSW_20220425_040000_The_Next_Revolution_With_Steve_Hilton-001159-001161.jpg,No,N/A,No,N/A
