filename,gold,predicted,false_positives
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-002094-002096.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-002172-002176.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-002177-002181.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-002182-002188.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-002189-002195.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-002196.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003425.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003449.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003450.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003452-003454.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003456.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003457.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003458.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003461.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003462.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003463.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003464.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003465.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003466-003467.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003468.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003470.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003471.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003472.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003473.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003474.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_040000_One_Nation_With_Brian_Kilmeade-003475.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002417.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002418.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002419.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002712.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002715.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002724.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_050000_Unfiltered_With_Dan_Bongino-002729-002730.jpg,set(),{'youtube'},{'youtube'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-001842-001845.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-001847-001851.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-001852-001856.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002587-002590.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002662-002665.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002669-002670.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002671.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002672.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002673.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002674.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20230122_060000_Lawrence_Jones_Cross_Country-002957.jpg,set(),{'instagram'},{'instagram'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-001373-001378.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-002707.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-002708-002716.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-002717-002721.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-003151-003164.jpg,set(),{'twitter (x)'},{'twitter (x)'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-003355-003360.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_040000_Fox_News_at_Night-003361-003363.jpg,set(),{'instagram'},{'instagram'}
/FOXNEWSW_20240201_050000_The_Five-003571-003572.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-000023.jpg,set(),{'facebook'},{'facebook'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003354.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003355.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003356.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003357.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003358.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003359.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003360.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003361.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003362.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003363.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003364.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003365.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003366.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003367.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003368-003370.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003371.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003372.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003373.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003374.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003375.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003376.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003377-003378.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003379.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003388-003399.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003400-003407.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003408.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003409.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003410.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003411.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003412-003418.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003419-003420.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003421-003422.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003446.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003447.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003448.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003449.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003450.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003451.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003452-003455.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003456.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003457.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003458.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003459.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003460.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003461.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003462.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003463.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003464.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003465.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003466.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003467.jpg,set(),{'tiktok'},{'tiktok'}
/FOXNEWSW_20240201_060000_Jesse_Watters_Primetime-003476-003499.jpg,set(),{'tiktok'},{'tiktok'}
